sku,nombre_producto,n_puntos,beta,alpha,r2
104514870,ACETO BALSAMICO OLITALIA 5 l,105.0,2.638053594177206,-18.08382713260247,0.010854135411005479
104515110,"POROTO VERDE C/FRANC IQF ARDO 2,5 kg",235.0,1.482599526822621,-7.150056491460184,0.004430688724276453
104515380,PUNTA PICANA CAT V VACIO PARAGUAY,150.0,1.0883255074761957,-5.3944650638496965,0.0011365777145478935
104515390,CORDERO GARRON DELANTERO,52.0,-24.027930250336315,230.00155041641287,0.43731907729254466
104515400,CORDERO GARRON TRASERO,57.0,-20.73777096133213,200.50890137375464,0.23353916022079863
104515510,Vino TintoChianti Bottega 6x750ml,2.0,,,
104515580,CROISSANT PLUS 100 g,205.0,-0.9345483149438477,11.826393879446739,0.000741115048375098
104515670,CAPSULA ESPRESSO DELICATO LAVAZZA 8 g,21.0,0.14160820625138199,1.9494834481012522,0.026749876155169428
104515840,LECHE EN POLVO VENDING FAS 500 g,166.0,3.8853707859501623,-32.81667847519433,0.21244286213074337
104515850,SERVILLETA CAFE DEL 10,5.0,-0.8496060631245792,9.236028064019647,0.935380012783242
104516010,ACEITUNA NEGRA RODAJA 936 g,251.0,-8.662180376966806,78.80289810018476,0.12237675413184639
104516040,HUEVO EN POLVO 1 kg,155.0,-2.008383058338784,21.52680936375783,0.030434838673785526
104516230,REPUESTOS LAVAZZA,1.0,,,
104516280,VAINILLA EN POLVO VENDING FAS 1 kg,158.0,2.0186084685386425,-15.265474748629003,0.04232245603440103
104516290,CHOCOLATE EN POLVO VENDING FAS 1 kg,174.0,4.390324820583963,-36.3807445636997,0.14342828619536566
104516330,CAMARON COCIDO PELADO 100/200  QF 1 KG,29.0,-3.973825968403452,36.988781308388056,0.12062178573660537
104516390,SERVILLETA ECOLOGICA 1H 23x22CM 150 UN,80.0,-7.1395984826900545,64.78159929828117,0.1614009051336659
104516630,"CAMARON MARIPOSA APANADO COCO 1,36KG",84.0,-0.8312775882930193,9.62159494334087,0.08503001024808231
104516650,"CAMARON MARIP APANADO 1,36 kg IMPORTADO",18.0,-0.30841034644221943,3.9460089155808027,0.00014997337539561373
104516720,"PAPA SUPERLONG C/PIEL 10 mm AVIKO 2,5 kg",126.0,-1.895088871094301,19.030960921626956,0.0014714399252616008
104516760,CARNE DESHILACHADA 1 KG,159.0,-2.799491216223044,28.693790752948658,0.00854980043556584
104516790,VASO 4 oz LAVAZZA,2.0,6527.713566741873,-59730.353665312265,1.0
104516860,AGUA MIN C/GAS VIDRIO SPELLEGRINO 505 ml,6.0,0.9218242298995025,-4.599447483113278,0.8366137276524181
104517000,"HELADO VAINILLA COPPELIA 4,5 l",184.0,-7.0058859893387195,64.34085981671183,0.027110587518582082
104517010,"AROS CEBOLLA AVIKO 1,1 kg 16,5 g",5.0,5.60395957522759,-45.24803341953205,0.27364931915173707
104517040,LECHE EN POLVO VENDING RISTORA 500 g,49.0,0.5171974075489315,-1.832922120561758,0.0020344265822222728
104517100,"HELADO CHOCOLATE COPPELIA 4,5 l",139.0,1.235742998184838,-7.712033980443948,0.0019261565781252372
104517120,"HELADO VAINILLA DIET COPPELIA 4,5 l",61.0,-0.02315064176667531,2.391054572562508,3.8901203242195994e-05
104517130,"HELADO MARACUYA COPPELIA 4,5 l",83.0,1.9603244505098822,-14.587059013776466,0.007082053753442133
104517140,"HELADO FRUTILLA COPPELIA 4,5 l",137.0,0.781131367668459,-3.9835411769964586,0.0010502984817035987
104517170,NUTELLA BALDE 3 kg,251.0,-13.56263575586783,129.35625998615123,0.4922070091096267
104517300,"HELADO DULCE DE LECHE COPPELIA 4,5 l",96.0,-12.778012909288059,113.49944240238102,0.07067083631671066
104517320,81492 SERV COCTEL LOGO PALETTAS 120 uds.,2.0,-0.6636258065958405,6.520933792753314,0.9999999999999998
104517680,"SPICY JACKET WEDGES AVIKO 2,5 kg",127.0,-2.917169333363788,26.40970086775975,0.04608113231367141
104517930,"PAPA CRINKLE 12 mm AVIKO 2,5 kg",160.0,-7.321429819098457,61.014826519910955,0.13122007392134827
104517950,"HELADO CHOCOLATE SUIZO COPPELIA 4,5 l",102.0,3.824832067922641,-30.875908017267484,0.05488194109745811
104517960,"HELADO PIÑA AGUA COPPELIA 4,5 l",80.0,4.823502191877164,-39.517165173615716,0.07374481222500232
104517970,"HELADO FRAMBUESA AGUA COPPELIA 4,5 l",75.0,-7.982126242118431,71.69020121964199,0.09193760622343727
104518070,STRUDEL MANZANA PAGNIFIQUE 56 g,129.0,1.771673576676274,-11.307879164433269,0.05582535857176039
104518180,TAZA Y PLATO ESPRESSO PREMIUM LAVAZZA,22.0,0.10520794502168347,0.6454062230269482,0.0007389335332503517
104518190,TAZA Y PLATO AMERICANO PREMIUM LAVAZZA,26.0,-0.49616933288567,6.801990944407777,0.009750043432254675
104518200,TAZA Y PLATO CAPPUCCINO PREMIUM LAVAZZA,23.0,-1.6977364247424738,17.324506055386742,0.11135834581882864
104518210,VASO DOBLE FONDO LAVAZZA 140 cc,2.0,,,
104518220,MUG LAVAZZA,25.0,1.2933471348837577,-10.179373073261477,0.06646694655147543
104518330,WAFFLE BERLYS 90 g,180.0,0.1051620366754262,1.8634218750852716,1.9104968311662432e-05
104518410,CAFE INST LIOFILIZADO LAVAZZA STICK 2 g,26.0,0.37527316343832756,-3.508724994893489,0.0029224110072088023
104518430,MUG LAVAZZA,3.0,,,
104518450,QUESO GAUDA AMMERLAND 3 kg,74.0,-7.604343912237975,71.77466614568422,0.0379294184156986
104518550,FILTRO BEST PROTECT,3.0,,,
104518690,PUNTA PALETA CERTIFIED ANGUS BEEF,53.0,5.712965418492324,-50.52842846592928,0.11594758550138456
104518710,DONUT RELLENA CREMA POPPIES 68 g,124.0,-1.0791632202906598,12.526327749399378,0.021985342500233915
104518830,TOMAHAWK CERTIFIED ANGUS BEEF,45.0,-2.6212211397642493,30.862101296829817,0.04687973916480278
104518870,TILAPIA FILETE S/P 1kg 140-200g IMPORTAD,136.0,3.7451689248155176,-29.052605002884402,0.007225694309734047
104518880,PANGASIUS FILETE S/P 1kg 170-220g IMPORT,130.0,-6.6760881524293705,58.04502618326483,0.04568992628137604
104518890,SURTIDO MARISCOS SILVER  1kg IMPORTADO,172.0,-2.6595700726544274,25.11376410644046,0.0029639115470263275
104518900,REINETA FILETE S/P S/E 1kg 200-400 g IMP,99.0,0.5533276170255061,-1.42293511285677,0.0015970122520896832
104518910,PULPA JUGO FRUTILLA C/AZUCAR 1 kg,181.0,7.384609144872288,-56.324640966685934,0.04276173874698662
104518920,MERLUZA C/P S/E  1 kg 170-220g IMPORTADA,128.0,3.7124462472824784,-27.693778852375456,0.00999332603613133
104518950,PULPA JUGO CHIRIMOYA C/AZUCAR 1 kg,133.0,0.6121436496115285,-2.614673507431951,0.00037583352896891295
104518960,PULPA JUGO MELON TUNA C/AZUCAR 1 KG C10,23.0,2.8364448210248985,-21.814197415967204,0.09458357852250504
104518970,PULPA JUGO MANGO C/AZUCAR 1 kg,189.0,-3.994722503787638,37.07047904037525,0.01951137109760877
104518980,SURTIDO MARISCOS GOLD  1kg IMPORTADO,138.0,1.7823222476648697,-11.55799789802251,0.007977723958115204
104518990,ANILLOS CALAMAR IQF 1kg IMPORTADO,75.0,9.557433357336052,-81.68015224198642,0.06881437859850086
104519060,PECHUGA DESHUESADA DE POLLO 2 KG,2.0,,,
104519090,"QUESO REGGIANITO LA PAULINA 7,5 kg",202.0,-14.039879922689504,132.3759655561862,0.2765170070315565
104519110,PULPA JUGO FRAMBUESA S/AZUCAR 1 kg,92.0,4.5367341099677665,-37.023773875759105,0.029796931326430708
104519120,PULPA JUGO MANGO S/AZUCAR 1 kg,97.0,7.422375093091387,-60.47758713808103,0.07130175197929972
104519130,CAFE ORGANICO HUMECO LAVAZZA 1 KG,71.0,-1.684127964285744,19.41044019185827,0.11837526291917375
104519180,TRUTRO ENTERO INTERFOLIADO BRASIL 15 kg,229.0,-0.7480198116395721,11.629355638750964,0.006500316201210275
104519220,CARNE MOLIDA 4% MG 1 KG,171.0,0.28225203387947073,1.0142660125613614,0.0013165514853947845
104519230,POLLO DESMECHADO 1 kg,155.0,-0.11013282946698365,3.391081815591293,0.0002821524650306228
104519250,ACEITE VEGETAL LOS SILOS 900 ml,196.0,4.396704190680926,-28.88635013489341,0.056965615863952455
104519290,CAMARON CRUDO PELADO DESVENADO 36/40 1KG,234.0,7.86386431757394,-67.00729473403206,0.07143920636594385
104519330,HAMBURGUESA CERTIFIED ANGUS BEEF 113 g,2.0,,,
104519360,HAMBURGUESA CERTIFIED ANGUS BEEF 225 g,1.0,,,
104519410,ACEITE MARAVILLA 5 l,9.0,0.31632369852103775,0.3711324100996208,0.18408984427779168
104519480,CALAMAR VAINA IQF 1 KG IMPORTADO,50.0,8.491364001427588,-72.59194118464433,0.04391570384995051
104519500,PORTA CAPSULAS LAVAZZA,9.0,-1.1806353167008679,12.726027949324141,0.07591453591574845
104519510,PULPA JUGO LIMON S/AZUCAR 1 kg,158.0,-17.351788271717236,146.94656645009792,0.36251625183376585
104519580,"ESPINACA IQF ARDO 2,5 kg",135.0,-1.4921453892285068,15.774144590432789,0.006684305714705574
104519590,"ESPINACA A LA CREMA IQF ARDO 2,5 kg",127.0,2.6214466691993388,-17.095861942565044,0.07849819425221531
104519600,"PIMENTON ROJO JULIANAS IQF ARDO 2,5 kg",45.0,-11.119297693343265,94.07171781417243,0.08810641265596567
104519610,"PIMENTON VERDE JULIANAS IQF ARDO 2,5 kg",6.0,-0.6934693493383112,7.682877740407905,0.6250062298473311
104519640,"MEZCLA ASIATICA VERDURAS IQF ARDO 2,5 kg",3.0,,,
104519650,CHOCLO GRANO IQF ARDO 1 kg,181.0,3.1704138672527735,-21.114664111705764,0.03914183726467006
104519690,ARVEJAS IQF ARDO 1 kg,159.0,4.30647323482727,-29.943515043850514,0.018309894229696935
104519700,HABAS FINAS IQF ARDO 1 kg,171.0,0.9811228578569547,-4.053564488674961,0.002447961928797304
104519710,"FONDOS ALCACHOFAS IQF ARDO 2,5 kg",14.0,-3.5652197008232402,33.15478890435718,0.023583985502843133
104519740,"CEBOLLA RODAJAS IQF ARDO 2,5 kg",64.0,-0.09760305124471323,3.1619528875490484,0.0003950191453904546
104519750,"CEBOLLA CUBOS IQF ARDO 2,5 kg",58.0,2.7911534490155616,-19.288616015644738,0.02663188615086987
104519800,LECHE DESCREMADA COLUN 1 l,102.0,10.373659393573245,-71.27026288123803,0.2518235234133236
104519840,CARNE MOLIDA 6% MG 1 KG,200.0,0.03695637649623565,4.103356067709293,3.7369127084003286e-07
104519850,ACEITUNA NEGRA DESH BAJA EN SODIO 850 g,97.0,-0.7971460054061046,10.364186336184371,0.0011390056237371294
104519860,SALMON AHUMADO LAMINADO 500g cong,195.0,-6.1720967257591255,64.26053954695291,0.025879437630032653
104519920,ARROZ G1 MIRAFLORES 1 kg,208.0,9.165718138226921,-65.68553717111855,0.10341549758729081
104519930,"QUESO GAUDA MOLFINO 3,9 kg",223.0,-10.811401234782284,99.29993596336493,0.39882741836815594
104520060,DURAZNO MITADES ZANAFOODS 3 kg,133.0,-5.358883019884879,46.4313811293861,0.04578010302571367
104520070,DURAZNO TROCITOS ZANAFOODS 3 kg,132.0,1.6410673358109484,-8.766403687840558,0.0019025905120102823
104520080,COCTEL DE FRUTA 3 kg,5.0,0.05868697987079363,2.176735274446426,0.003773123717484389
104520350,PLACA 30x30 cm LAVAZZA,29.0,-0.8141443790710431,10.149606233410891,0.008637039796197345
104520470,SALMON PORCION S/P 5 kg 170-200g cong,4.0,-0.48951005018707,5.374600036681763,0.7768849070834994
104520490,ACEITUNA SEVILLANA RODAJA 936 g,195.0,-17.390945554930717,151.10162977534057,0.09031592357811252
104520530,"SWEET POTATO CAMOTE AVIKO 2,27 kg",149.0,-0.5349854498273943,8.549460921662892,0.021968367577462327
104520580,ENTRAÑA CHOICE USA,63.0,-5.081080905197652,54.77441846057067,0.19845790439759473
104520620,ARROZ G2 TUCAPEL NACIONAL 2 kg,168.0,15.269576584159195,-111.54920901766342,0.39928329048811717
104520680,NUGGET CROCANTE SADIA 3 kg,205.0,1.3750621193964683,-6.6650839921990315,0.004156419318931217
104520690,MUG PROMOCION COPEC LAVAZZA,1.0,,,
104520700,POROTO VERDE CORTE FRANCES ARDO 1 kg,177.0,0.21911486890099693,1.92233825033883,0.0009384221807752766
104520710,BROCOLI ARDO 1 kg,156.0,2.1627181143236207,-13.937982090600462,0.015341708240466686
104520730,"HAMBURGUESA VEGETARIANA ARDO 1,2 kg 75 g",134.0,2.805028558616533,-21.880162375506483,0.057293099650953326
104520790,"QUESO MOZZARELLA HEBRA LEPRINO 6,8 kg",150.0,-13.092876129119603,122.12551171184741,0.27362752223209386
104520830,PAN BAGUETTE SANDWICH PAGNIFIQUE 133 g,164.0,-13.00844719570084,107.22731480728255,0.058501013969059344
104520850,PECHUGA POLLO MARINADA DESH NAC 18 kg,116.0,0.610152721542793,-0.1406966861292109,0.0017571042019025973
104520880,PECHUGA POLLO COC GRILL 10 KG 80-140 G,104.0,-1.1092416795433864,14.49829204791052,0.004556639270673312
104520890,PECHUGA POLLO MARINADA S/H LP 15k,32.0,-3.070556912918537,31.070855278922846,0.09035341516111339
104520910,CAFE MOL ESPRESSO DESCAF LAVAZZA POD 8 g,74.0,0.3623839894859192,-1.5470545418974628,0.005917166756553398
104520970,PAN HAMBURGUESA DE PAPA MARTINS 10 CM,66.0,0.375178302688931,0.26448657878197124,0.007734233163070121
104520990,AZUCAR G2 IANSA 25 kg,87.0,15.340623332577401,-105.05225239142608,0.2276471404948602
104521030,CAPSULA DESCAFEINADO LAVAZZA 8 g,105.0,0.23195491631335885,-1.0982784314520804,0.012860542637677748
104521060,CHOCOLATE EN POLVO LAVAZZA 20 g,86.0,1.4549516978749801,-13.373034881339324,0.04409662034881634
104521090,"PROFITEROL CREMA POPPIES 12,5 g",84.0,-1.0325957105702837,12.042049935220254,0.005478800536539544
104521100,MINI DONUT MOSTACILLA POPPIES 31 g,111.0,0.21556889201977417,0.3728301824054708,0.00018120072584000077
104521140,"CAFE STICK NESCAFE 1,8 g",153.0,-1.3873243724464543,17.31410065185782,0.02464316909420578
104521200,AZUCAR MINI IANSA 5 g,149.0,1.676542285660483,-9.83724300086906,0.004021478662499062
104521210,ALMENDRA GRAJEADA VIZZIO 10 kg,20.0,-0.2545683583229398,5.080977332408156,0.07589341325265511
104521430,PULPA PIERNA CERDO 1/16 IWP BRASIL 21 kg,184.0,-8.451678144463202,74.92848579154024,0.2662871917988526
104521580,SALSA CHOCOLATE 1 l,134.0,6.464644552572475,-49.67058594616242,0.038924448020727254
104521590,SALSA CARAMELO 1 l,134.0,-3.267086729962411,29.230799452752546,0.009321796347670962
104521600,SALSA FRAMBUESA 1 l,127.0,5.187241731857052,-38.793478981279065,0.018585673423770467
104521640,ACEITE OLIVA NUTRICAMPO 5 l,171.0,0.38998492274741065,0.8576992932574811,0.0015014573684437914
104521670,ATUN STEAK IVP 210 - 240 GR CJ 5 KG,184.0,-2.879604088949612,29.83998981606955,0.0223637836305889
104521710,DONUT RELLENA DULCE LECHE POPPIES 66 g,208.0,-1.0596723569629445,12.82088050709626,0.010257719863374396
104521720,PAN HAMBURGUESA BRIOCHE 12 CM,197.0,-8.464345527645827,74.23982595500674,0.04566526506514693
104521730,ARROLLADO JAMON QUESO 2 kg,85.0,-4.599625778405003,44.26602806439395,0.03168243570281694
104521750,ENTRAÑA S/PIEL CERTIFIED ANGUS BEEF,78.0,2.9899565417836547,-28.24024778478539,0.013649700090306225
104521770,"CHOCLO GRANO IQF ARDO 2,5 kg",237.0,1.5607068473315016,-7.583186640345381,0.009864566924231082
104521820,ARROLLADO PRIMAVERA 2 kg,131.0,-0.23749209777622884,4.856548209291051,0.0004997318251437882
104521840,"TOCINO LAMINADO SUGARDALE 6,8 kg",200.0,-4.798820819716984,48.84374613396608,0.1574567242332142
104521950,85108 SERV DISPENSADOR 1H 25x14cm 150 ud,2.0,-0.4821209823940087,5.676084692915968,0.9999999999999996
104521960,ACEITE MARAVILLA MINI RELKON 8 ml,116.0,10.344230878220191,-83.82793595445803,0.41813440019947
104521980,AZUCAR G2 IANSA 5 kg,129.0,0.5492281453215052,-0.21945169467160425,0.0036120848148266946
104522020,GALLETA DONUTS LECHE COSTA 100 g,65.0,4.535926286202121,-39.13549370285555,0.19874291305054392
104522040,HUEVO EXTRA BLANCO,131.0,1.5104033905464238,-7.480859305841612,0.01527398311525824
104522050,HUEVO MEDIANO,139.0,4.542570930959948,-31.94126725870578,0.07563592649820862
104522060,KETCHUP SACHET HELLMANNS 8 G,88.0,2.1214743322304592,-15.042545239185513,0.08177603892484865
104522080,LIMONETA MINI RELKON 10 ml,118.0,12.789319059459485,-97.48309639008744,0.2817802067312604
104522090,MANJAR MINI COLUN 20 g,81.0,-0.9833315625628476,11.600846223519504,0.002894455250227107
104522190,SAL MINI PORCION RELKON 1 g,159.0,8.898504829007912,-67.97896406551268,0.2209327636728623
104522200,"SUCRALOSA MINI IANSA 0,5 G",137.0,0.2568446338872515,-0.06525181794731094,0.009875078312286564
104522320,"SALSA DE CHOCOLATE TORANI 1,89 l",98.0,2.2551715376253565,-18.729130117643056,0.11382331711505263
104522330,SYRUP CARAMELO TORANI 750 ml,150.0,0.6088036654765532,-3.841721512791171,0.001742796134880215
104522340,SYRUP AVELLANA TORANI 750 ml,128.0,1.416924524270676,-11.71944627178157,0.02648745648567081
104522350,SYRUP COCO TORANI 750 ml,81.0,-3.1327396478653897,31.315471177640372,0.07889618538270263
104522360,SYRUP MENTA TORANI 750 ml,78.0,-1.2382582422265875,12.8984470488643,0.050117932304927316
104522370,SYRUP TE CHAI TORANI 750 ml,109.0,1.5067273960402823,-12.411308865231018,0.01645119672440457
104522380,SYRUP VAINILLA TORANI 750 ml,176.0,2.6829696402047616,-22.98134998858853,0.03887018443827916
104522390,"SALSA DE CARAMELO TORANI 1,89 l",47.0,-0.6150680212193207,7.320574106911734,0.03160015614544208
104522460,PIMENTON/AJI COLOR 1 kg,151.0,-9.140929370292652,80.8294643859039,0.13411200433012427
104522470,PIMIENTA NEGRA MOLIDA 1 kg,22.0,0.2881712313300642,-1.8423731238551586,0.017350092548802393
104522520,CHURROS BUCLE AVIKO 1 kg,185.0,2.6962967715349033,-19.072318078824726,0.007960924434277157
104522590,FILTRO PAPEL ICBA BUNN,22.0,-0.3783516863945391,7.671355511865787,0.04723610285129973
104522600,FILTRO PAPEL TITAN BUNN,24.0,-0.18495655606186173,2.310552197680539,0.04302354162943401
104522620,TRUTRO ALA POLLO INTERF BRASIL 15 Kg,141.0,-4.1494324651972425,38.60343035746319,0.12670570202369452
104522660,PAN HAMBURGUESA BRIOCHE 10 CM,134.0,-1.9296630916061221,20.360228645344307,0.004627680130935675
104522670,"STRING CHEESE LEPRINO 6,8 Kg",34.0,-1.3868745993726315,16.174321289954026,0.155204623045371
104522910,TRUTRO CORTO IQF 1 Kg,65.0,0.4907087115880689,-0.4357913880910465,0.020631404289556867
104522970,VASO DOBLE PARED 14 oz LAVAZZA,11.0,1.8122400959753986,-13.46912099266097,0.1486452038089083
104522980,TAPA VASO 14 oz LAVAZZA,15.0,-0.028796421825379125,2.4556803900262314,0.0005095314806344139
104522990,VASO DOBLE PARED 9 oz LAVAZZA,2.0,0.0,0.0,
104523000,TAPA VASO 9 oz LAVAZZA,8.0,,,
104523030,DOSIFICADOR SYRUP 750 ml TORANI,9.0,-0.003936072002208015,0.12465588854865996,1.8890141134588246e-05
104523040,MAYONESA SACHET CAROZZI 8 G,129.0,4.338404592323795,-32.34977888005846,0.03583170583951904
104523050,MOSTAZA SACHET CAROZZI 8 G,131.0,3.52220398266274,-24.7715616762898,0.03706227702665136
104523060,KETCHUP SACHET CAROZZI 8 G,137.0,-0.18290737710322405,5.088921399991651,6.059580876856131e-05
104523080,CARNE MECHADA CAMPESTRE 1 KG,167.0,-0.41469558540594215,7.201094617524304,0.00012496221101942174
104523090,REVOLVEDOR MADERA 14 cm 100 uds,4.0,-0.965157974034869,7.702275714910989,0.7575757575757575
104523100,TOALLA FACIAL 2H 21x14 50 UN,34.0,-4.715372807785793,41.47057361563048,0.28919435156949413
104523150,MACARONS POPPIES 11 g,224.0,-3.413743923739932,39.14814120914886,0.08979782514186747
104523160,MIX DE DONUT RELLENAS POPPIES 68 g,204.0,-5.665260216510419,54.27895497283227,0.061653865217140544
104523170,MIX DE MINI DONUT POPPIES 18 g,246.0,-4.923960747098944,50.385200751103895,0.1300892254187889
104523240,MERLUZA C/P S/E  1 kg 170-220g IMPORTADA,108.0,2.582233500073193,-18.131830302598765,0.009514397632890114
104523380,LECHE ENTERA SOPROLE 1 l,114.0,10.45455817869032,-69.78764485181374,0.15899030263728003
104523390,LECHE DESCREMADA SOPROLE 1 l,43.0,4.319812096486738,-26.701181590709524,0.1497867954067422
104523400,LECHE SEMIDESCREMADA SOPROLE 1 l,34.0,7.624215542625742,-50.86296496514815,0.29384865433348584
104523470,POROTOS BLANCOS 1 Kg,2.0,,,
104523480,ASADO DE TIRA 3C CERTIFIED ANGUS BEEF,33.0,-2.9278935331787808,32.37585767675033,0.2259254498853105
104523490,CARNE MECHADA PORCIONADA 120 GR,38.0,-7.0288758056551375,69.58183172622702,0.022017807869518576
104523510,HAMBURGUESA CERTIFIED ANGUS BEEF 170 g,2.0,-0.25092560729663066,3.0321562263325674,1.0
104523640,CHULETA CENTRO MARINADA 5 kg 220-260 g,157.0,1.5454780492022606,-8.990369551561814,0.0031440402171974877
104523650,CHULETA VETADA MARINADA 5 kg 220-260 g,134.0,4.3234603594847805,-32.60866143293289,0.026198940131385223
104523750,HAMBURGUESA CLASICA 110 g,178.0,-2.323914145582097,24.633879473047205,0.019111921822831206
104523770,PUNTA DE GANSO CERTIFIED ANGUS BEEF,41.0,4.047638374130626,-37.039203171709794,0.0909581817214251
104523790,CAPSULA DOBLE ESP GOLD SEL LAVAZZA 16 g,90.0,0.3457135955260651,-1.4212917270965728,0.008491243149692735
104523800,CAPSULA ESPRESSO GOLD SELECT LAVAZZA 8 g,144.0,0.2238231226784437,-0.5098766744671983,0.001507762661804979
104523810,CAPSULA DOBLE GRAN ESPRESSO LAVAZZA 16 g,57.0,-0.17729156783825395,3.1913439459590442,0.04782577785589859
104523830,CAPSULA ESPRESSO TIERRA SEL LAVAZZA 8 g,118.0,-1.0112522803145658,12.09781148138183,0.056977501019262015
104523840,CAPSULA DOBLE ESP TOP CLASS LAVAZZA 16 g,91.0,1.4483773810619698,-13.73656284729677,0.014355967039928606
104523850,CAPSULA ESPRESSO TOP CLASS LAVAZZA 8 g,165.0,-0.005433115944244652,2.4624010103178295,2.4684905123832947e-06
104523880,CHORIZO LA ESPAÑOLA 1 kg,106.0,0.4273308058761907,-0.29479106267242655,0.006687391339756043
104523890,LONGANIZA LA ESPAÑOLA 1 kg,93.0,0.45595061927945113,-0.6846344651873711,0.005637924875124585
104523960,SERVILLETA GOURMET 1H 40x40 CM 50 UN,19.0,0.23496385633753344,-0.36338811390311576,0.19047442404636092
104523990,FRUTA LISTA DURAZNO C/JUGO DE UVA 113 g,55.0,1.50236876356314,-8.480718879294155,0.0060410874348833694
104524040,CHURROS CLÁSICO (RECTO) AVIKO 1KG,187.0,-2.183481957858114,21.446235159249213,0.019547770829481555
104524090,"QUESO MOZZARELLA TREGGAR 2,7 kg",49.0,-17.308875298458112,154.58121890444298,0.4549345965791079
104524100,BOMBILLA ENVASADA NEGRA 6 mm,108.0,8.518116499027885,-82.0019092573572,0.3890247521869513
104524110,BOMBILLA ENVASADA KRAFT 6 mm,17.0,0.1781604465277771,-0.6038024385490416,0.0070438767264093755
104524160,JUGO ORGANICO MANZANA PERA AMA 300 ml,111.0,4.8999078799013205,-37.573770239663304,0.020000372689558933
104524180,JUGO ORGANICO MANZANA CIRUELA AMA 300 ml,108.0,9.982501749063271,-79.08477580240238,0.05737835249417419
104524190,JUGO ORGANICO MANZANA AMA 300 ml,117.0,6.052145676382527,-46.33609908092105,0.0520808681773692
104524200,JUGO ORGANICO MANZANA KIWI AMA 300 ml,100.0,10.063064345960589,-79.57387331506324,0.04601661496308471
104524230,GORRO NEGRO REDECILLA,61.0,12.171383637330587,-122.01699659864177,0.42110717591219177
104524240,GUANTES LATEX TALLA S 100 UDS.,13.0,10.782223353004333,-108.75213705394323,0.03125388617984584
104524250,GUANTES LATEX TALLA M 100 UDS.,41.0,0.3779616653759049,-3.5237677103596075,0.0013969502199808234
104524260,GUANTES LATEX TALLA L 100 UDS.,27.0,1.3653921534573736,-13.430349943152823,0.00839186793572524
104524310,PECHUGA DESHUESADA DE POLLO MARINADA 1 K,90.0,0.5685411881213113,-0.2540591881169399,0.003959377676836212
104524330,PECHUGA DESHUESADA DE POLLO MARINADA 2 K,248.0,-2.5412042716230423,27.618228963393957,0.04086064362128342
104524340,SALMON FILETE IND B IVP T-D 10-20KG CONG,7.0,7.344978345945075,-67.46695839679981,0.09179289084077696
104524370,MERMELADA FRUTILLA PERELLO 250 g,40.0,14.792558839017032,-113.85283696940662,0.11754860240719424
104524420,ACEITE OLIVA E/VIRGEN ZAYTA 500 ml,71.0,-5.704035689210385,54.334540683644356,0.09608339324670223
104524440,MUFFIN CHOCOLATE CHIPS 115 g,28.0,-11.642806184547407,106.19742658363404,0.07232461573910315
104524450,MUFFIN CHOCOLATE CHIPS 60 g,27.0,3.604464689019415,-30.619135314733985,0.1322068553003237
104524490,CUBRE CALZADO TELA 100 uds.,33.0,1.3483247368911435,-11.726100564233645,0.00080741841348865
104524500,GUANTES VINILO TALLA S 100 uds.,21.0,1.2933446867265301,-11.563198647447635,0.022107122218560156
104524510,GUANTES VINILO TALLA M 100 uds.,64.0,-5.899024913344232,55.19872722794382,0.111980700855716
104524520,GUANTES VINILO TALLA L 100 uds.,50.0,-7.735985731136556,72.25494369747501,0.20343854871735662
104524530,TRUTRO ALA IQF BRASIL 1 KG,63.0,-1.709586053054472,17.6001152055889,0.014565199714096378
104524540,FILETILLO POLLO IQF IMP 1 KG,177.0,-2.25544348750955,23.021174577802928,0.03119027979786741
104524570,AZUCAR FLOR IANSA 25 kg,77.0,-6.745112483886157,54.67571188052303,0.16394029985450662
104524590,VASO 9 oz CHURROMANIA,19.0,-0.1634102864765326,3.8636497868937036,0.009346545067997659
104524600,VASO 14 oz CHURROMANIA,14.0,-0.3501949274921418,5.420222683138495,0.17437243740791858
104524610,VASO 16 oz CHURROMANIA,19.0,0.338165954733162,-0.327662694728059,0.08195162814076797
104524650,BANDEJA AUTOARMABLE CHURROMANIA,4.0,-0.5441997859812857,6.8559336100677015,1.0
104524660,CAFE ENTERO TIERRA SEL LAVAZZA 1 kg,169.0,-2.180372292564892,25.046024252322617,0.15552657280326146
104524690,PULPA MARACUYA S/SEMILLAS S/AZUCAR 1 kg,153.0,4.906992260391372,-40.28426106954754,0.018424687619329708
104524720,CAMARON ECU CRUDO PEL S/COLA 36/40 1KG,108.0,4.266234336841216,-36.012566026153664,0.017421705165108204
104524750,PIMENTON ENTERO ZANAFOODS 793 g,99.0,6.567676672353754,-51.17653957007314,0.09209081665182141
104524840,HAMBURGUESA PREMIUM 216 g,145.0,1.6984504423542761,-11.218852467384002,0.0051463145154989525
104524930,BOMBILLA BICOLOR 8 mm,56.0,0.5984433938156005,-4.512138693688399,0.0007769379558729633
104524940,GUATA CALLO VACUNO,152.0,-7.628498122211484,67.43967062073844,0.09558245532432151
104524980,POSTA ROSADA CAT U CONGELADA BRASIL,35.0,-30.596062439519876,277.47558643740234,0.23657955083509746
104524990,POSTA ROSADA CAT C CONGELADA BRASIL,21.0,-17.740490932897636,163.04426315343736,0.0672068869880369
